Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --stable --seed 10 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T50_E50_D150.txt --cnum 50 --enum 50 --dnum 150 --tnum 50 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T50_E50_D150.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 50/50/150/50/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T50_E50_D150.txt"
Gen 1250: best_fit = 943.138
Gen 1300: best_fit = 943.138
Gen 1350: best_fit = 942.749
Gen 1400: best_fit = 942.701
Gen 1450: best_fit = 942.566
Gen 1500: best_fit = 942.52
Gen 1550: best_fit = 942.477
Gen 1600: best_fit = 942.406
Gen 1650: best_fit = 942.023
Gen 1700: best_fit = 941.966
Gen 1750: best_fit = 941.824
Gen 1800: best_fit = 941.615
Gen 1850: best_fit = 941.537
Gen 1900: best_fit = 941.499
Gen 1950: best_fit = 941.406
Gen 2000: best_fit = 941.262
Gen 2050: best_fit = 941.201
Gen 2100: best_fit = 941.123
Gen 2150: best_fit = 941.102
Gen 2200: best_fit = 940.917
Gen 2250: best_fit = 940.86
Gen 2300: best_fit = 940.859
Gen 2350: best_fit = 940.744
Gen 2400: best_fit = 940.59
Gen 2450: best_fit = 940.491
Gen 2500: best_fit = 940.182
Gen 2550: best_fit = 940.182
Gen 2600: best_fit = 940.155
Gen 2650: best_fit = 940.155
Gen 2700: best_fit = 940.112
Gen 2750: best_fit = 940.014
Gen 2800: best_fit = 939.873
Gen 2850: best_fit = 939.839
Gen 2900: best_fit = 939.839
Gen 2950: best_fit = 939.833
Gen 3000: best_fit = 939.821
Gen 3050: best_fit = 939.821
Gen 3100: best_fit = 939.761
Gen 3150: best_fit = 939.738
Gen 3200: best_fit = 939.738
Gen 3250: best_fit = 939.738
Gen 3300: best_fit = 939.738
Gen 3350: best_fit = 939.725
Gen 3400: best_fit = 939.725
Gen 3450: best_fit = 939.725
Gen 3500: best_fit = 939.725
Gen 3550: best_fit = 939.704
Gen 3600: best_fit = 939.704
Gen 3650: best_fit = 939.653
Gen 3700: best_fit = 939.627
Gen 3750: best_fit = 939.627
Gen 3800: best_fit = 939.627
Gen 3850: best_fit = 939.627
Gen 3900: best_fit = 939.627
Gen 3950: best_fit = 939.611
Gen 4000: best_fit = 939.611
Gen 4050: best_fit = 939.611
Gen 4100: best_fit = 939.611
Gen 4150: best_fit = 939.611
Gen 4200: best_fit = 939.611
Gen 4250: best_fit = 939.542
Gen 4300: best_fit = 939.542
Gen 4350: best_fit = 939.542
Gen 4400: best_fit = 939.504
Gen 4450: best_fit = 939.504
Gen 4500: best_fit = 939.504
Gen 4550: best_fit = 939.464
Gen 4600: best_fit = 939.464
Gen 4650: best_fit = 939.457
Gen 4700: best_fit = 939.446
Gen 4750: best_fit = 939.446
Gen 4800: best_fit = 939.446
Gen 4850: best_fit = 939.446
Gen 4900: best_fit = 939.446
Gen 4950: best_fit = 939.446
Gen 5000: best_fit = 939.436
Gen 5050: best_fit = 939.436
Gen 5100: best_fit = 939.436
Gen 5150: best_fit = 939.436
Gen 5200: best_fit = 939.436
Gen 5250: best_fit = 939.417
Gen 5300: best_fit = 939.417
Gen 5350: best_fit = 939.405
Gen 5400: best_fit = 939.405
Gen 5450: best_fit = 939.405
Gen 5500: best_fit = 939.405
Gen 5550: best_fit = 939.405
Gen 5600: best_fit = 939.405
Gen 5650: best_fit = 939.405
Gen 5700: best_fit = 939.312
Gen 5750: best_fit = 939.312
Gen 5800: best_fit = 939.312
Gen 5850: best_fit = 939.312
Gen 5900: best_fit = 939.312
Gen 5950: best_fit = 939.312
Gen 6000: best_fit = 939.312
Gen 6050: best_fit = 939.312
Gen 6100: best_fit = 939.312
Gen 6150: best_fit = 939.312
Gen 6200: best_fit = 939.312
Gen 6250: best_fit = 939.306
Gen 6300: best_fit = 939.306
Gen 6350: best_fit = 939.306
Gen 6400: best_fit = 939.306
Gen 6450: best_fit = 939.306
Gen 6500: best_fit = 939.306
Gen 6550: best_fit = 939.306
Gen 6600: best_fit = 939.306
Gen 6650: best_fit = 939.306
Gen 6700: best_fit = 939.306
Gen 6750: best_fit = 939.306
Gen 6800: best_fit = 939.306
Gen 6850: best_fit = 939.292
Gen 6900: best_fit = 939.292
Gen 6950: best_fit = 939.292
Gen 7000: best_fit = 939.292
Gen 7050: best_fit = 939.292
Gen 7100: best_fit = 939.292
Gen 7150: best_fit = 939.292
Gen 7200: best_fit = 939.292
Gen 7250: best_fit = 939.256
Gen 7300: best_fit = 939.256
Gen 7350: best_fit = 939.256
Gen 7400: best_fit = 939.256
Gen 7450: best_fit = 939.256
Gen 7500: best_fit = 939.256
Gen 7550: best_fit = 939.256
Gen 7600: best_fit = 939.256
Gen 7650: best_fit = 939.256
Gen 7700: best_fit = 939.256
Gen 7750: best_fit = 939.256
Gen 7800: best_fit = 939.245
Gen 7850: best_fit = 939.245
Gen 7900: best_fit = 939.245
Gen 7950: best_fit = 939.245
Gen 8000: best_fit = 939.245
Gen 8050: best_fit = 939.245
Gen 8100: best_fit = 939.245
Gen 8150: best_fit = 939.245
Gen 8200: best_fit = 939.245
Gen 8250: best_fit = 939.245
Gen 8300: best_fit = 939.245
Gen 8350: best_fit = 939.245
Gen 8400: best_fit = 939.245
Gen 8450: best_fit = 939.245
Gen 8500: best_fit = 939.245
Gen 8550: best_fit = 939.225
Gen 8600: best_fit = 939.225
Gen 8650: best_fit = 939.129
Gen 8700: best_fit = 939.129
Gen 8750: best_fit = 939.129
Gen 8800: best_fit = 939.129
Gen 8850: best_fit = 939.129
Gen 8900: best_fit = 939.129
Gen 8950: best_fit = 939.129
Gen 9000: best_fit = 939.129
Gen 9050: best_fit = 939.121
Gen 9100: best_fit = 939.121
Gen 9150: best_fit = 939.121
Gen 9200: best_fit = 939.121
Gen 9250: best_fit = 939.121
Gen 9300: best_fit = 939.121
Gen 9350: best_fit = 939.121
Gen 9400: best_fit = 939.121
Gen 9450: best_fit = 939.121
Gen 9500: best_fit = 939.121
Gen 9550: best_fit = 939.103
Gen 9600: best_fit = 939.101
Gen 9650: best_fit = 939.101
Gen 9700: best_fit = 939.101
Gen 9750: best_fit = 939.101
Gen 9800: best_fit = 939.101
Gen 9850: best_fit = 939.101
Gen 9900: best_fit = 939.101
Gen 9950: best_fit = 939.101
Gen 10000: best_fit = 939.101

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 939.101
Time = 43.874 s

exit code 0
