task_id,type,assigned_tier,server_id,start_time,end_time,job_id,op_index
MFG_j129_op1,MFG,device,d244,0.000000,0.000000,j129,1
MFG_j129_op2,MFG,device,d12,0.000000,0.000000,j129,2
MFG_j129_op3,MFG,device,d115,0.000000,0.000000,j129,3
MFG_j129_op4,MFG,device,d37,0.000000,0.000000,j129,4
MFG_j129_op5,MFG,device,d248,0.000000,0.000000,j129,5
MFG_j130_op1,MFG,device,d125,0.000000,0.000000,j130,1
MFG_j130_op2,MFG,device,d121,0.000000,0.000000,j130,2
MFG_j130_op3,MFG,device,d239,0.000000,0.000000,j130,3
MFG_j130_op4,MFG,device,d259,0.000000,0.000000,j130,4
MFG_j130_op5,MFG,device,d96,0.000000,0.000000,j130,5
MFG_j131_op1,MFG,device,d289,0.000000,0.000000,j131,1
MFG_j131_op2,MFG,device,d173,0.000000,0.000000,j131,2
MFG_j131_op3,MFG,device,d181,0.000000,0.000000,j131,3
MFG_j131_op4,MFG,device,d172,0.000000,0.000000,j131,4
MFG_j131_op5,MFG,device,d18,0.000000,0.000000,j131,5
MFG_j132_op1,MFG,device,d133,0.000000,0.000000,j132,1
MFG_j132_op2,MFG,device,d18,0.000000,0.000000,j132,2
MFG_j132_op3,MFG,device,d275,0.000000,0.000000,j132,3
MFG_j132_op4,MFG,device,d208,0.000000,0.000000,j132,4
MFG_j132_op5,MFG,device,d51,0.000000,0.000000,j132,5
MFG_j133_op1,MFG,device,d18,0.000000,0.000000,j133,1
MFG_j133_op2,MFG,device,d244,0.000000,0.000000,j133,2
MFG_j133_op3,MFG,device,d152,0.000000,0.000000,j133,3
MFG_j133_op4,MFG,device,d89,0.000000,0.000000,j133,4
MFG_j133_op5,MFG,device,d289,0.000000,0.000000,j133,5
MFG_j134_op1,MFG,device,d78,0.000000,0.000000,j134,1
MFG_j134_op2,MFG,device,d21,0.000000,0.000000,j134,2
MFG_j134_op3,MFG,device,d7,0.000000,0.000000,j134,3
MFG_j134_op4,MFG,device,d103,0.000000,0.000000,j134,4
MFG_j134_op5,MFG,device,d297,0.000000,0.000000,j134,5
MFG_j135_op1,MFG,device,d182,0.000000,0.000000,j135,1
MFG_j135_op2,MFG,device,d4,0.000000,0.000000,j135,2
MFG_j135_op3,MFG,device,d92,0.000000,0.000000,j135,3
MFG_j135_op4,MFG,device,d50,0.000000,0.000000,j135,4
MFG_j135_op5,MFG,device,d122,0.000000,0.000000,j135,5
MFG_j136_op1,MFG,device,d237,0.000000,0.000000,j136,1
MFG_j136_op2,MFG,device,d249,0.000000,0.000000,j136,2
MFG_j136_op3,MFG,device,d91,0.000000,0.000000,j136,3
MFG_j136_op4,MFG,device,d154,0.000000,0.000000,j136,4
MFG_j136_op5,MFG,device,d223,0.000000,0.000000,j136,5
MFG_j137_op1,MFG,device,d7,0.000000,0.000000,j137,1
MFG_j137_op2,MFG,device,d51,0.000000,0.000000,j137,2
MFG_j137_op3,MFG,device,d111,0.000000,0.000000,j137,3
MFG_j137_op4,MFG,device,d149,0.000000,0.000000,j137,4
MFG_j137_op5,MFG,device,d88,0.000000,0.000000,j137,5
MFG_j138_op1,MFG,device,d4,0.000000,0.000000,j138,1
MFG_j138_op2,MFG,device,d79,0.000000,0.000000,j138,2
MFG_j138_op3,MFG,device,d265,0.000000,0.000000,j138,3
MFG_j138_op4,MFG,device,d18,0.000000,0.000000,j138,4
MFG_j138_op5,MFG,device,d141,0.000000,0.000000,j138,5
MFG_j139_op1,MFG,device,d64,0.000000,0.000000,j139,1
MFG_j139_op2,MFG,device,d288,0.000000,0.000000,j139,2
MFG_j139_op3,MFG,device,d111,0.000000,0.000000,j139,3
MFG_j139_op4,MFG,device,d61,0.000000,0.000000,j139,4
MFG_j139_op5,MFG,device,d166,0.000000,0.000000,j139,5
MFG_j140_op1,MFG,device,d184,0.000000,0.000000,j140,1
MFG_j140_op2,MFG,device,d269,0.000000,0.000000,j140,2
MFG_j140_op3,MFG,device,d237,0.000000,0.000000,j140,3
MFG_j140_op4,MFG,device,d258,0.000000,0.000000,j140,4
MFG_j140_op5,MFG,device,d25,0.000000,0.000000,j140,5
MFG_j141_op1,MFG,device,d269,0.000000,0.000000,j141,1
MFG_j141_op2,MFG,device,d80,0.000000,0.000000,j141,2
MFG_j141_op3,MFG,device,d164,0.000000,0.000000,j141,3
MFG_j141_op4,MFG,device,d258,0.000000,0.000000,j141,4
MFG_j141_op5,MFG,device,d76,0.000000,0.000000,j141,5
MFG_j142_op1,MFG,device,d258,0.000000,0.000000,j142,1
MFG_j142_op2,MFG,device,d131,0.000000,0.000000,j142,2
MFG_j142_op3,MFG,device,d7,0.000000,0.000000,j142,3
MFG_j142_op4,MFG,device,d188,0.000000,0.000000,j142,4
MFG_j142_op5,MFG,device,d177,0.000000,0.000000,j142,5
MFG_j143_op1,MFG,device,d189,0.000000,0.000000,j143,1
MFG_j143_op2,MFG,device,d140,0.000000,0.000000,j143,2
MFG_j143_op3,MFG,device,d40,0.000000,0.000000,j143,3
MFG_j143_op4,MFG,device,d48,0.000000,0.000000,j143,4
MFG_j143_op5,MFG,device,d207,0.000000,0.000000,j143,5
MFG_j144_op1,MFG,device,d130,0.000000,0.000000,j144,1
MFG_j144_op2,MFG,device,d193,0.000000,0.000000,j144,2
MFG_j144_op3,MFG,device,d248,0.000000,0.000000,j144,3
MFG_j144_op4,MFG,device,d26,0.000000,0.000000,j144,4
MFG_j144_op5,MFG,device,d119,0.000000,0.000000,j144,5
MFG_j145_op1,MFG,device,d218,0.000000,0.000000,j145,1
MFG_j145_op2,MFG,device,d232,0.000000,0.000000,j145,2
MFG_j145_op3,MFG,device,d132,0.000000,0.000000,j145,3
MFG_j145_op4,MFG,device,d230,0.000000,0.000000,j145,4
MFG_j145_op5,MFG,device,d132,0.000000,0.000000,j145,5
MFG_j146_op1,MFG,device,d241,0.000000,0.000000,j146,1
MFG_j146_op2,MFG,device,d140,0.000000,0.000000,j146,2
MFG_j146_op3,MFG,device,d27,0.000000,0.000000,j146,3
MFG_j146_op4,MFG,device,d100,0.000000,0.000000,j146,4
MFG_j146_op5,MFG,device,d138,0.000000,0.000000,j146,5
MFG_j147_op1,MFG,device,d115,0.000000,0.000000,j147,1
MFG_j147_op2,MFG,device,d106,0.000000,0.000000,j147,2
MFG_j147_op3,MFG,device,d24,0.000000,0.000000,j147,3
MFG_j147_op4,MFG,device,d244,0.000000,0.000000,j147,4
MFG_j147_op5,MFG,device,d24,0.000000,0.000000,j147,5
MFG_j148_op1,MFG,device,d226,0.000000,0.000000,j148,1
MFG_j148_op2,MFG,device,d63,0.000000,0.000000,j148,2
MFG_j148_op3,MFG,device,d104,0.000000,0.000000,j148,3
MFG_j148_op4,MFG,device,d172,0.000000,0.000000,j148,4
MFG_j148_op5,MFG,device,d82,0.000000,0.000000,j148,5
MFG_j149_op1,MFG,device,d290,0.000000,0.000000,j149,1
MFG_j149_op2,MFG,device,d48,0.000000,0.000000,j149,2
MFG_j149_op3,MFG,device,d232,0.000000,0.000000,j149,3
MFG_j149_op4,MFG,device,d270,0.000000,0.000000,j149,4
MFG_j149_op5,MFG,device,d220,0.000000,0.000000,j149,5
MFG_j150_op1,MFG,device,d205,0.000000,0.000000,j150,1
MFG_j150_op2,MFG,device,d142,0.000000,0.000000,j150,2
MFG_j150_op3,MFG,device,d104,0.000000,0.000000,j150,3
MFG_j150_op4,MFG,device,d105,0.000000,0.000000,j150,4
MFG_j150_op5,MFG,device,d248,0.000000,0.000000,j150,5
MFG_j151_op1,MFG,device,d250,0.000000,0.000000,j151,1
MFG_j151_op2,MFG,device,d147,0.000000,0.000000,j151,2
MFG_j151_op3,MFG,device,d51,0.000000,0.000000,j151,3
MFG_j151_op4,MFG,device,d186,0.000000,0.000000,j151,4
MFG_j151_op5,MFG,device,d187,0.000000,0.000000,j151,5
MFG_j152_op1,MFG,device,d244,0.000000,0.000000,j152,1
MFG_j152_op2,MFG,device,d255,0.000000,0.000000,j152,2
MFG_j152_op3,MFG,device,d226,0.000000,0.000000,j152,3
MFG_j152_op4,MFG,device,d270,0.000000,0.000000,j152,4
MFG_j152_op5,MFG,device,d99,0.000000,0.000000,j152,5
MFG_j153_op1,MFG,device,d23,0.000000,0.000000,j153,1
MFG_j153_op2,MFG,device,d294,0.000000,0.000000,j153,2
MFG_j153_op3,MFG,device,d108,0.000000,0.000000,j153,3
MFG_j153_op4,MFG,device,d155,0.000000,0.000000,j153,4
MFG_j153_op5,MFG,device,d155,0.000000,0.000000,j153,5
MFG_j154_op1,MFG,device,d285,0.000000,0.000000,j154,1
MFG_j154_op2,MFG,device,d23,0.000000,0.000000,j154,2
MFG_j154_op3,MFG,device,d189,0.000000,0.000000,j154,3
MFG_j154_op4,MFG,device,d205,0.000000,0.000000,j154,4
MFG_j154_op5,MFG,device,d230,0.000000,0.000000,j154,5
MFG_j155_op1,MFG,device,d155,0.000000,0.000000,j155,1
MFG_j155_op2,MFG,device,d121,0.000000,0.000000,j155,2
MFG_j155_op3,MFG,device,d114,0.000000,0.000000,j155,3
MFG_j155_op4,MFG,device,d83,0.000000,0.000000,j155,4
MFG_j155_op5,MFG,device,d50,0.000000,0.000000,j155,5
MFG_j156_op1,MFG,device,d216,0.000000,0.000000,j156,1
MFG_j156_op2,MFG,device,d92,0.000000,0.000000,j156,2
MFG_j156_op3,MFG,device,d95,0.000000,0.000000,j156,3
MFG_j156_op4,MFG,device,d171,0.000000,0.000000,j156,4
MFG_j156_op5,MFG,device,d209,0.000000,0.000000,j156,5
MFG_j157_op1,MFG,device,d155,0.000000,0.000000,j157,1
MFG_j157_op2,MFG,device,d79,0.000000,0.000000,j157,2
MFG_j157_op3,MFG,device,d47,0.000000,0.000000,j157,3
MFG_j157_op4,MFG,device,d155,0.000000,0.000000,j157,4
MFG_j157_op5,MFG,device,d225,0.000000,0.000000,j157,5
MFG_j158_op1,MFG,device,d18,0.000000,0.000000,j158,1
MFG_j158_op2,MFG,device,d203,0.000000,0.000000,j158,2
MFG_j158_op3,MFG,device,d112,0.000000,0.000000,j158,3
MFG_j158_op4,MFG,device,d179,0.000000,0.000000,j158,4
MFG_j158_op5,MFG,device,d211,0.000000,0.000000,j158,5
MFG_j159_op1,MFG,device,d268,0.000000,0.000000,j159,1
MFG_j159_op2,MFG,device,d40,0.000000,0.000000,j159,2
MFG_j159_op3,MFG,device,d140,0.000000,0.000000,j159,3
MFG_j159_op4,MFG,device,d222,0.000000,0.000000,j159,4
MFG_j159_op5,MFG,device,d15,0.000000,0.000000,j159,5
MFG_j160_op1,MFG,device,d126,0.000000,0.000000,j160,1
MFG_j160_op2,MFG,device,d41,0.000000,0.000000,j160,2
MFG_j160_op3,MFG,device,d223,0.000000,0.000000,j160,3
MFG_j160_op4,MFG,device,d223,0.000000,0.000000,j160,4
MFG_j160_op5,MFG,device,d219,0.000000,0.000000,j160,5
MFG_j161_op1,MFG,device,d24,0.000000,0.000000,j161,1
MFG_j161_op2,MFG,device,d281,0.000000,0.000000,j161,2
MFG_j161_op3,MFG,device,d224,0.000000,0.000000,j161,3
MFG_j161_op4,MFG,device,d180,0.000000,0.000000,j161,4
MFG_j161_op5,MFG,device,d238,0.000000,0.000000,j161,5
MFG_j162_op1,MFG,device,d89,0.000000,0.000000,j162,1
MFG_j162_op2,MFG,device,d263,0.000000,0.000000,j162,2
MFG_j162_op3,MFG,device,d78,0.000000,0.000000,j162,3
MFG_j162_op4,MFG,device,d207,0.000000,0.000000,j162,4
MFG_j162_op5,MFG,device,d226,0.000000,0.000000,j162,5
MFG_j163_op1,MFG,device,d286,0.000000,0.000000,j163,1
MFG_j163_op2,MFG,device,d12,0.000000,0.000000,j163,2
MFG_j163_op3,MFG,device,d98,0.000000,0.000000,j163,3
MFG_j163_op4,MFG,device,d179,0.000000,0.000000,j163,4
MFG_j163_op5,MFG,device,d250,0.000000,0.000000,j163,5
MFG_j164_op1,MFG,device,d254,0.000000,0.000000,j164,1
MFG_j164_op2,MFG,device,d76,0.000000,0.000000,j164,2
MFG_j164_op3,MFG,device,d141,0.000000,0.000000,j164,3
MFG_j164_op4,MFG,device,d209,0.000000,0.000000,j164,4
MFG_j164_op5,MFG,device,d24,0.000000,0.000000,j164,5
MFG_j165_op1,MFG,device,d238,0.000000,0.000000,j165,1
MFG_j165_op2,MFG,device,d282,0.000000,0.000000,j165,2
MFG_j165_op3,MFG,device,d6,0.000000,0.000000,j165,3
MFG_j165_op4,MFG,device,d93,0.000000,0.000000,j165,4
MFG_j165_op5,MFG,device,d80,0.000000,0.000000,j165,5
MFG_j166_op1,MFG,device,d263,0.000000,0.000000,j166,1
MFG_j166_op2,MFG,device,d119,0.000000,0.000000,j166,2
MFG_j166_op3,MFG,device,d258,0.000000,0.000000,j166,3
MFG_j166_op4,MFG,device,d263,0.000000,0.000000,j166,4
MFG_j166_op5,MFG,device,d147,0.000000,0.000000,j166,5
MFG_j167_op1,MFG,device,d76,0.000000,0.000000,j167,1
MFG_j167_op2,MFG,device,d202,0.000000,0.000000,j167,2
MFG_j167_op3,MFG,device,d24,0.000000,0.000000,j167,3
MFG_j167_op4,MFG,device,d290,0.000000,0.000000,j167,4
MFG_j167_op5,MFG,device,d60,0.000000,0.000000,j167,5
MFG_j168_op1,MFG,device,d177,0.000000,0.000000,j168,1
MFG_j168_op2,MFG,device,d67,0.000000,0.000000,j168,2
MFG_j168_op3,MFG,device,d219,0.000000,0.000000,j168,3
MFG_j168_op4,MFG,device,d224,0.000000,0.000000,j168,4
MFG_j168_op5,MFG,device,d142,0.000000,0.000000,j168,5
MFG_j169_op1,MFG,device,d130,0.000000,0.000000,j169,1
MFG_j169_op2,MFG,device,d190,0.000000,0.000000,j169,2
MFG_j169_op3,MFG,device,d47,0.000000,0.000000,j169,3
MFG_j169_op4,MFG,device,d59,0.000000,0.000000,j169,4
MFG_j169_op5,MFG,device,d159,0.000000,0.000000,j169,5
MFG_j170_op1,MFG,device,d150,0.000000,0.000000,j170,1
MFG_j170_op2,MFG,device,d230,0.000000,0.000000,j170,2
MFG_j170_op3,MFG,device,d173,0.000000,0.000000,j170,3
MFG_j170_op4,MFG,device,d208,0.000000,0.000000,j170,4
MFG_j170_op5,MFG,device,d241,0.000000,0.000000,j170,5
MFG_j171_op1,MFG,device,d130,0.000000,0.000000,j171,1
MFG_j171_op2,MFG,device,d91,0.000000,0.000000,j171,2
MFG_j171_op3,MFG,device,d133,0.000000,0.000000,j171,3
MFG_j171_op4,MFG,device,d48,0.000000,0.000000,j171,4
MFG_j171_op5,MFG,device,d130,0.000000,0.000000,j171,5
MFG_j172_op1,MFG,device,d114,0.000000,0.000000,j172,1
MFG_j172_op2,MFG,device,d27,0.000000,0.000000,j172,2
MFG_j172_op3,MFG,device,d250,0.000000,0.000000,j172,3
MFG_j172_op4,MFG,device,d19,0.000000,0.000000,j172,4
MFG_j172_op5,MFG,device,d24,0.000000,0.000000,j172,5
MFG_j173_op1,MFG,device,d60,0.000000,0.000000,j173,1
MFG_j173_op2,MFG,device,d88,0.000000,0.000000,j173,2
MFG_j173_op3,MFG,device,d159,0.000000,0.000000,j173,3
MFG_j173_op4,MFG,device,d80,0.000000,0.000000,j173,4
MFG_j173_op5,MFG,device,d120,0.000000,0.000000,j173,5
MFG_j174_op1,MFG,device,d282,0.000000,0.000000,j174,1
MFG_j174_op2,MFG,device,d111,0.000000,0.000000,j174,2
MFG_j174_op3,MFG,device,d133,0.000000,0.000000,j174,3
MFG_j174_op4,MFG,device,d181,0.000000,0.000000,j174,4
MFG_j174_op5,MFG,device,d282,0.000000,0.000000,j174,5
MFG_j175_op1,MFG,device,d118,0.000000,0.000000,j175,1
MFG_j175_op2,MFG,device,d232,0.000000,0.000000,j175,2
MFG_j175_op3,MFG,device,d35,0.000000,0.000000,j175,3
MFG_j175_op4,MFG,device,d83,0.000000,0.000000,j175,4
MFG_j175_op5,MFG,device,d16,0.000000,0.000000,j175,5
MFG_j176_op1,MFG,device,d255,0.000000,0.000000,j176,1
MFG_j176_op2,MFG,device,d197,0.000000,0.000000,j176,2
MFG_j176_op3,MFG,device,d152,0.000000,0.000000,j176,3
MFG_j176_op4,MFG,device,d48,0.000000,0.000000,j176,4
MFG_j176_op5,MFG,device,d239,0.000000,0.000000,j176,5
MFG_j177_op1,MFG,device,d223,0.000000,0.000000,j177,1
MFG_j177_op2,MFG,device,d131,0.000000,0.000000,j177,2
MFG_j177_op3,MFG,device,d59,0.000000,0.000000,j177,3
MFG_j177_op4,MFG,device,d18,0.000000,0.000000,j177,4
MFG_j177_op5,MFG,device,d299,0.000000,0.000000,j177,5
MFG_j178_op1,MFG,device,d103,0.000000,0.000000,j178,1
MFG_j178_op2,MFG,device,d245,0.000000,0.000000,j178,2
MFG_j178_op3,MFG,device,d242,0.000000,0.000000,j178,3
MFG_j178_op4,MFG,device,d89,0.000000,0.000000,j178,4
MFG_j178_op5,MFG,device,d241,0.000000,0.000000,j178,5
MFG_j179_op1,MFG,device,d177,0.000000,0.000000,j179,1
MFG_j179_op2,MFG,device,d141,0.000000,0.000000,j179,2
MFG_j179_op3,MFG,device,d275,0.000000,0.000000,j179,3
MFG_j179_op4,MFG,device,d121,0.000000,0.000000,j179,4
MFG_j179_op5,MFG,device,d210,0.000000,0.000000,j179,5
MFG_j180_op1,MFG,device,d120,0.000000,0.000000,j180,1
MFG_j180_op2,MFG,device,d239,0.000000,0.000000,j180,2
MFG_j180_op3,MFG,device,d4,0.000000,0.000000,j180,3
MFG_j180_op4,MFG,device,d12,0.000000,0.000000,j180,4
MFG_j180_op5,MFG,device,d215,0.000000,0.000000,j180,5
MFG_j181_op1,MFG,device,d56,0.000000,0.000000,j181,1
MFG_j181_op2,MFG,device,d19,0.000000,0.000000,j181,2
MFG_j181_op3,MFG,device,d103,0.000000,0.000000,j181,3
MFG_j181_op4,MFG,device,d60,0.000000,0.000000,j181,4
MFG_j181_op5,MFG,device,d230,0.000000,0.000000,j181,5
MFG_j182_op1,MFG,device,d155,0.000000,0.000000,j182,1
MFG_j182_op2,MFG,device,d185,0.000000,0.000000,j182,2
MFG_j182_op3,MFG,device,d105,0.000000,0.000000,j182,3
MFG_j182_op4,MFG,device,d88,0.000000,0.000000,j182,4
MFG_j182_op5,MFG,device,d107,0.000000,0.000000,j182,5
MFG_j183_op1,MFG,device,d11,0.000000,0.000000,j183,1
MFG_j183_op2,MFG,device,d117,0.000000,0.000000,j183,2
MFG_j183_op3,MFG,device,d207,0.000000,0.000000,j183,3
MFG_j183_op4,MFG,device,d55,0.000000,0.000000,j183,4
MFG_j183_op5,MFG,device,d126,0.000000,0.000000,j183,5
MFG_j184_op1,MFG,device,d205,0.000000,0.000000,j184,1
MFG_j184_op2,MFG,device,d233,0.000000,0.000000,j184,2
MFG_j184_op3,MFG,device,d119,0.000000,0.000000,j184,3
MFG_j184_op4,MFG,device,d105,0.000000,0.000000,j184,4
MFG_j184_op5,MFG,device,d95,0.000000,0.000000,j184,5
MFG_j185_op1,MFG,device,d226,0.000000,0.000000,j185,1
MFG_j185_op2,MFG,device,d169,0.000000,0.000000,j185,2
MFG_j185_op3,MFG,device,d155,0.000000,0.000000,j185,3
MFG_j185_op4,MFG,device,d100,0.000000,0.000000,j185,4
MFG_j185_op5,MFG,device,d162,0.000000,0.000000,j185,5
MFG_j186_op1,MFG,device,d238,0.000000,0.000000,j186,1
MFG_j186_op2,MFG,device,d251,0.000000,0.000000,j186,2
MFG_j186_op3,MFG,device,d63,0.000000,0.000000,j186,3
MFG_j186_op4,MFG,device,d55,0.000000,0.000000,j186,4
MFG_j186_op5,MFG,device,d2,0.000000,0.000000,j186,5
MFG_j187_op1,MFG,device,d290,0.000000,0.000000,j187,1
MFG_j187_op2,MFG,device,d23,0.000000,0.000000,j187,2
MFG_j187_op3,MFG,device,d23,0.000000,0.000000,j187,3
MFG_j187_op4,MFG,device,d244,0.000000,0.000000,j187,4
MFG_j187_op5,MFG,device,d78,0.000000,0.000000,j187,5
MFG_j188_op1,MFG,device,d113,0.000000,0.000000,j188,1
MFG_j188_op2,MFG,device,d134,0.000000,0.000000,j188,2
MFG_j188_op3,MFG,device,d232,0.000000,0.000000,j188,3
MFG_j188_op4,MFG,device,d208,0.000000,0.000000,j188,4
MFG_j188_op5,MFG,device,d131,0.000000,0.000000,j188,5
MFG_j189_op1,MFG,device,d188,0.000000,0.000000,j189,1
MFG_j189_op2,MFG,device,d130,0.000000,0.000000,j189,2
MFG_j189_op3,MFG,device,d240,0.000000,0.000000,j189,3
MFG_j189_op4,MFG,device,d237,0.000000,0.000000,j189,4
MFG_j189_op5,MFG,device,d239,0.000000,0.000000,j189,5
MFG_j190_op1,MFG,device,d24,0.000000,0.000000,j190,1
MFG_j190_op2,MFG,device,d105,0.000000,0.000000,j190,2
MFG_j190_op3,MFG,device,d162,0.000000,0.000000,j190,3
MFG_j190_op4,MFG,device,d162,0.000000,0.000000,j190,4
MFG_j190_op5,MFG,device,d40,0.000000,0.000000,j190,5
MFG_j191_op1,MFG,device,d181,0.000000,0.000000,j191,1
MFG_j191_op2,MFG,device,d299,0.000000,0.000000,j191,2
MFG_j191_op3,MFG,device,d120,0.000000,0.000000,j191,3
MFG_j191_op4,MFG,device,d160,0.000000,0.000000,j191,4
MFG_j191_op5,MFG,device,d140,0.000000,0.000000,j191,5
MFG_j192_op1,MFG,device,d248,0.000000,0.000000,j192,1
MFG_j192_op2,MFG,device,d3,0.000000,0.000000,j192,2
MFG_j192_op3,MFG,device,d135,0.000000,0.000000,j192,3
MFG_j192_op4,MFG,device,d245,0.000000,0.000000,j192,4
MFG_j192_op5,MFG,device,d134,0.000000,0.000000,j192,5
MFG_j193_op1,MFG,device,d289,0.000000,0.000000,j193,1
MFG_j193_op2,MFG,device,d7,0.000000,0.000000,j193,2
MFG_j193_op3,MFG,device,d142,0.000000,0.000000,j193,3
MFG_j193_op4,MFG,device,d42,0.000000,0.000000,j193,4
MFG_j193_op5,MFG,device,d9,0.000000,0.000000,j193,5
MFG_j194_op1,MFG,device,d108,0.000000,0.000000,j194,1
MFG_j194_op2,MFG,device,d193,0.000000,0.000000,j194,2
MFG_j194_op3,MFG,device,d239,0.000000,0.000000,j194,3
MFG_j194_op4,MFG,device,d127,0.000000,0.000000,j194,4
MFG_j194_op5,MFG,device,d196,0.000000,0.000000,j194,5
MFG_j195_op1,MFG,device,d274,0.000000,0.000000,j195,1
MFG_j195_op2,MFG,device,d75,0.000000,0.000000,j195,2
MFG_j195_op3,MFG,device,d81,0.000000,0.000000,j195,3
MFG_j195_op4,MFG,device,d149,0.000000,0.000000,j195,4
MFG_j195_op5,MFG,device,d295,0.000000,0.000000,j195,5
MFG_j196_op1,MFG,device,d183,0.000000,0.000000,j196,1
MFG_j196_op2,MFG,device,d223,0.000000,0.000000,j196,2
MFG_j196_op3,MFG,device,d9,0.000000,0.000000,j196,3
MFG_j196_op4,MFG,device,d142,0.000000,0.000000,j196,4
MFG_j196_op5,MFG,device,d192,0.000000,0.000000,j196,5
MFG_j197_op1,MFG,device,d163,0.000000,0.000000,j197,1
MFG_j197_op2,MFG,device,d254,0.000000,0.000000,j197,2
MFG_j197_op3,MFG,device,d248,0.000000,0.000000,j197,3
MFG_j197_op4,MFG,device,d105,0.000000,0.000000,j197,4
MFG_j197_op5,MFG,device,d25,0.000000,0.000000,j197,5
MFG_j198_op1,MFG,device,d219,0.000000,0.000000,j198,1
MFG_j198_op2,MFG,device,d265,0.000000,0.000000,j198,2
MFG_j198_op3,MFG,device,d112,0.000000,0.000000,j198,3
MFG_j198_op4,MFG,device,d76,0.000000,0.000000,j198,4
MFG_j198_op5,MFG,device,d280,0.000000,0.000000,j198,5
MFG_j199_op1,MFG,device,d203,0.000000,0.000000,j199,1
MFG_j199_op2,MFG,device,d88,0.000000,0.000000,j199,2
MFG_j199_op3,MFG,device,d241,0.000000,0.000000,j199,3
MFG_j199_op4,MFG,device,d64,0.000000,0.000000,j199,4
MFG_j199_op5,MFG,device,d224,0.000000,0.000000,j199,5
MFG_j200_op1,MFG,device,d134,0.000000,0.000000,j200,1
MFG_j200_op2,MFG,device,d281,0.000000,0.000000,j200,2
MFG_j200_op3,MFG,device,d255,0.000000,0.000000,j200,3
MFG_j200_op4,MFG,device,d2,0.000000,0.000000,j200,4
MFG_j200_op5,MFG,device,d195,0.000000,0.000000,j200,5
# instance=T200
# makespan=940.722121
# energy=51.028924
# fitness=0.034394
# seed=1
